"simulacao";"alunos";"aluguel";"custo";"pessoal";"despesas";"imposto";"fluxoCaixa";"fluxoAcumulado";"ano"
2338;763337,112742196;180681,668061051;126964,804720373;349118,301205544;42838,5712508493;37760,7512321299;387336,352394351;742623,554233746;4
2339;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2339;608086,48255183;182784,579364967;94855,5194798725;262531,824626099;30945,3938682059;31634,8424766719;370903,481465947;-332036,468534053;1
2339;666211,017104244;187786,616666872;102532,417279522;290780,673735997;34360,6768863156;34159,9053508446;392163,960518436;60127,4919843834;2
2339;755024,878361876;184955,190971829;114564,647244785;322145,542205236;37921,3486546626;37599,2027733482;427749,328455672;487876,820440056;3
2339;830161,427579332;189392,406582944;127029,106533814;358188,700675499;41619,0392145806;40782,153366491;451934,834371891;939811,654811947;4
2340;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2340;596193,38058456;178959,971580483;93034,6367402261;262762,97580596;31352,2941311809;31006,1340866017;356997,311401074;-345942,638598926;1
2340;644213,064466245;175432,356408019;104497,963375478;292767,695134882;34759,054339719;32785,8168349706;354834,891189215;8892,25259028899;2
2340;704169,642175507;178021,588238286;115610,184077643;325054,061189959;38629,1338622761;35287,6492165517;367610,202067364;376502,454657653;3
2340;762512,799058792;177341,52883054;127472,075718963;357650,033546235;42845,6772495024;37594,1731155733;374292,368259058;750794,822916711;4
2341;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2341;595644,696009848;176846,538273176;91467,0624645118;263779,520503308;31473,0990108888;30899,6493713209;354871,902932994;-348068,047067006;1
2341;629154,25396556;174478,756149697;102714,861430517;295860,1301342;35135,6462873202;32145,3204046103;337777,051858609;-10290,9952083971;2
2341;701088,313979932;167115,881820238;113955,684067944;324829,607982671;38150,7803066321;34728,1678320068;356539,955610916;346248,960402519;3
2341;791431,703166173;161719,081362118;126523,786260305;355170,680930512;42222,5078103873;38126,0313811317;391107,778145956;737356,738548475;4
2342;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2342;611514,922648089;163666,192343987;95136,6242356907;267774,610485747;31357,6010521692;31007,244599683;349905,034618785;-353034,915381215;1
2342;657997,714122966;165343,550585834;105354,619177967;294977,874900039;34270,2982045248;32933,650588352;355804,821837918;2769,90645670326;2
2342;708841,943673343;157539,045575834;115082,144266004;321310,629149485;37829,2707434921;34655,2395699671;357503,705520228;360273,611976931;3
2342;773602,61103604;151626,60598658;127057,758475767;353670,002130927;41709,3404243623;37009,1686809048;365782,947310658;726056,55928759;4
2343;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2343;613445,860521703;171283,83114209;93440,4344237515;264541,400334124;31572,3121971377;31389,1876665517;363786,357042228;-339153,592957772;1
2343;629269,708412201;159480,041588567;103069,075843644;285885,441724437;34930,4097855611;31549,9900000307;333314,832647096;-5838,76031067624;2
2343;692762,304979052;159044,694321461;112479,628918805;317963,798803869;38468,3381123548;34072,2799720205;348822,953493463;342984,193182787;3
2343;733774,87604655;162442,829601184;123726,072966804;348190,531168571;42178,0966294886;35848,7082259094;346274,296656961;689258,489839748;4
2344;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2344;630600,205549969;173276,556619522;94921,9103176989;267359,261355725;31514,4201906937;32155,0704867797;377926,099818595;-325013,850181405;1
2344;680339,617102676;175716,811226668;105200,496734027;295108,865718421;34865,1063721351;34242,2571331738;386639,702371588;61625,8521901822;2
2344;705438,234451268;178019,852383159;117603,18614507;325901,539049768;38317,7615271966;35338,3234733771;366297,276639015;427923,128829197;3
2344;737935,875864979;176298,346214022;132146,39649784;360397,056924099;41724,4924603558;36569,36888316;343396,907313546;771320,036142743;4
2345;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2345;610366,276971433;182155,556896983;93628,1159983178;262273,699076503;31041,8254433387;31700,8733547366;373877,31999552;-329062,63000448;1
2345;655613,079068167;188375,781571003;102620,528408478;284240,538215885;34098,304357343;33759,5544255668;389269,935231897;60207,3052274165;2
2345;690806,933725845;193424,576240078;112822,808153484;314654,396155027;37641,1517025237;35369,2603986369;383743,893556252;443951,198783669;3
2345;783344,312247149;196675,553432528;122837,799695347;344882,380916666;41125,3107715012;39200,7946271871;431973,579668976;875924,778452645;4
2346;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2346;598008,44674335;179321,063152452;94690,9422224947;262613,965076093;31522,2777935;31093,1803958321;357409,144407883;-345530,805592117;1
2346;656539,425117899;180680,758207267;103785,31263451;291625,778043562;35470,2476725146;33488,8073330066;372850,037641572;27319,2320494546;2
2346;701713,604520285;180726,515607825;113761,755091068;318475,613096932;38817,4497641633;35297,6048051244;376087,697370823;403406,929420277;3
2346;774380,581837715;180238,742872352;125299,047764741;346701,789259375;43054,2932076688;38184,7729884027;401379,421489879;804786,350910156;4
2347;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2347;600608,633429678;172062,554843552;92571,6207691014;266744,528969656;31026,2318317381;30906,8475309292;351421,959171805;-351517,990828195;1
2347;668355,99773893;168003,313797488;101047,876597748;293104,470642949;34903,6644050996;33454,3724614567;373848,927429164;22330,936600969;2
2347;712116,356198334;167554,194306836;110964,213959258;329808,418818228;38024,5307652747;35186,8220202068;365686,564942202;388017,501543171;3
2347;763900,933788669;174353,109976469;123336,732549455;369839,339427841;41831,4031605601;37530,1617506055;365716,406876676;753733,908419848;4
2348;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2348;601673,992503377;172935,122373922;93607,8672697658;262799,836481795;31176,1062734407;30984,3645950919;356040,940257205;-346899,009742795;1
2348;628605,790347877;172202,275713369;101893,342703675;290243,745542124;34607,778055669;32032,3226424498;342030,877117328;-4868,13262546615;2
2348;694805,283948396;167980,194705774;113935,715431658;316325,103287118;38580,0928217822;34511,4191461668;359433,147967444;354565,015341978;3
2348;777502,155079637;171100,338183439;126052,679821045;346643,39125342;42426,7398470558;37944,099730523;395535,582611032;750100,59795301;4
2349;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2349;600592,619793783;174057,579298047;94129,7919061651;260456,769353271;30945,1946528972;30986,0079636732;358132,435215823;-344807,514784177;1
2349;633301,036184444;162576,127347582;104613,858112856;289577,401431339;34249,1064125152;31835,086541281;335601,711034034;-9205,80375014304;2
2349;713851,358673124;164452,760555241;115844,004140526;323126,420026812;38174,2563980404;35132,1647691346;366027,273893852;356821,470143709;3
2349;758132,128267932;157437,660623335;128556,362556488;354548,183907761;42297,6418083783;36622,7915556507;353544,809062989;710366,279206698;4
2350;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2350;579766,44885509;182838,584994857;94483,5705195046;267137,794247278;31150,2571966158;30504,2013539979;339329,210532551;-363610,739467449;1
2350;615377,655813248;183582,20125709;103739,182985316;293731,077725107;34195,5517028395;31958,3942828135;335335,650374262;-28275,0890931863;2
2350;672880,966145682;184858,588017709;114111,814956658;321489,904533895;37278,398660736;34309,5821665357;350549,853845567;322274,764752381;3
2350;678106,419676171;192049,667370005;126864,130437277;352945,101106227;41119,0668603556;34806,2434818471;314421,54516047;636696,30991285;4
2351;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2351;604434,389588133;174847,309623073;93936,2103715462;266643,123363701;31091,4244010594;31171,2679684482;356439,673106451;-346500,276893549;1
2351;633584,02673267;174252,726264489;104694,262129687;295460,323611368;34550,5929394618;32313,4701198864;340818,104196756;-5682,17269679252;2
2351;672203,145294204;182018,529431551;116902,928688168;327647,796633316;38440,5497501093;34168,8669890302;337061,532665132;331379,35996834;3
2351;721936,947201999;191098,206799738;129934,995325485;362652,177315393;41915,1493228663;36521,4061600695;342011,425877924;673390,785846263;4
2352;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2352;598366,791534362;175292,242812166;95233,175194613;262256,670604683;31643,3365020109;30946,3613738611;353579,49067136;-349360,45932864;1
2352;633474,792899477;167067,96774988;106079,450825772;287077,465799859;34964,2128633413;32021,7104259743;340399,920734411;-8960,53859422932;2
2352;698837,28695786;167252,10108854;116953,424921616;311628,294166628;38779,8049205868;34643,575521856;364084,288515713;355123,749921484;3
2352;743983,738693764;168291,720878991;128716,822280252;337233,337969331;41894,8188890997;36491,0183829102;367939,462051163;723063,211972647;4
2353;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2353;580487,437648716;170512,280180474;94293,5627934316;265332,786401972;30865,6687081479;30039,9887131676;330467,711212471;-372472,238787529;1
2353;612761,785055218;170052,862791332;105116,123900724;293722,106395596;33923,8901148675;31312,585913862;318739,941521501;-53732,2972660275;2
2353;692791,207209886;163883,114892574;116329,770940189;321993,058297531;37124,706182411;34266,9728840984;346959,81379823;293227,516532203;3
2353;763416,65765153;157227,000409143;127397,651678679;349070,958673966;40411,0371080607;36825,7463224269;366938,26427754;660165,780809743;4
2354;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2354;599266,921645701;166891,288877484;94198,9172264214;263775,62346866;31161,0974795511;30646,3284209274;346376,243927626;-356563,706072374;1
2354;644361,691830084;162810,942423913;104474,488369488;294497,926575965;34524,7445475208;32286,9053701599;341388,569390863;-15175,1366815114;2
2354;716180,429115713;159890,358211685;115384,512024967;321897,037510175;37729,4527041763;35042,8314930959;366016,953594984;350841,816913472;3
2354;784077,507131948;159669,539030679;126485,682096579;354844,02903591;41391,661099719;37749,8818465051;383275,792083914;734117,608997387;4
2355;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2355;600597,382812607;184668,422349397;94505,7557456635;266839,618499555;31016,4123261152;31410,6322064801;361493,38638419;-341446,56361581;1
2355;654312,950086516;185556,118104831;104557,432127526;291348,047644146;34394,0681331262;33594,7627276539;375974,757558895;34528,1939430852;2
2355;715582,483382633;178566,226949817;115033,740762484;321985,129327402;37582,3583075626;35765,948413298;383781,533521703;418309,727464789;3
2355;737168,386601251;172738,984551699;126160,747317902;353260,324107028;41558,8444242968;36396,294846118;352531,160457606;770840,887922395;4
2356;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2356;615242,725141893;168265,172713129;93735,1648547002;266814,911070209;30694,0939493495;31340,3159142009;360923,412066562;-342016,537933438;1
2356;666942,952665429;164549,674544038;103383,697785501;300783,725540709;34250,9587358064;33259,7050883787;359814,540059072;17798,0021256342;2
2356;738259,564041283;154350,897584484;114125,953482518;326972,85982878;38095,142383371;35704,4184650307;377712,087466066;395510,0895917;3
2356;809317,334665176;161945,86013498;125970,741417483;357359,398019859;41809,3568303202;38850,5277920062;407273,170740488;802783,260332188;4
2357;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2357;585599,055130855;170879,598675868;94113,7218000577;265236,730322273;30571,224111532;30259,1461522689;336297,831420592;-366642,118579408;1
2357;605768,394842461;169219,011165751;102723,434262127;288950,140794705;33704,0324391422;30999,4962403285;318610,302271909;-48031,8163074992;2
2357;644935,347847798;171380,162143891;113683,59867104;319304,3595444;37275,8194023356;32652,6203996676;313399,111974247;265367,295666747;3
2357;692229,904572002;169977,941932853;125209,458385234;354358,891360092;41101,1076803028;34488,3138601942;307050,075219032;572417,370885779;4
2358;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2358;587947,146681908;173206,113987038;94999,4615119688;266932,868269067;30838,1680678328;30446,1304267579;337936,63239332;-365003,31760668;1
2358;617549,97496863;173101,112918769;103358,704148266;296841,68577694;34111,6918663604;31626,0435154959;324712,962580336;-40290,3550263435;2
2358;673076,72124163;172496,625059091;114163,678762942;326968,586217346;38330,3666056219;33822,9338520288;332287,780862782;291997,425836439;3
2358;716816,111219552;175503,036309529;125410,564301388;361804,976154966;42606,800817841;35692,7659011632;326804,040353722;618801,466190161;4
2359;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2359;610059,103453782;168324,617849538;93300,6233716975;265162,845167205;31417,6005534509;31135,3488521328;357367,303358835;-345572,646641165;1
2359;683671,756902017;163015,283106572;100556,475299141;293518,615028678;34281,1621516593;33867,4816003436;384463,305928768;38890,6592876023;2
2359;732957,693250403;152665,707241261;110463,842596281;323737,301865442;37948,6791769011;35424,9360196666;378048,640833373;416939,300120975;3
2359;815801,816481618;156257,172544197;121547,171127219;357072,501919314;42232,4681325886;38882,3595610326;412324,488285662;829263,788406637;4
2360;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2360;619153,949983355;183084,140257457;95158,6171887235;262667,952042293;31499,245285314;32089,5236096325;380822,752114849;-322117,197885151;1
2360;656365,636609488;186010,84725177;106138,82656301;286557,482734727;34524,7514546002;33695,0593544503;381460,363754469;59343,1658693185;2
2360;728636,616467465;181999,332661036;116832,465414826;312249,429408068;37884,8402502006;36425,4379651401;407243,776090267;466586,941959586;3
2360;783720,413438948;181962,441954775;129774,982143657;343765,043257834;42478,505214777;38627,3142157489;411037,010561706;877623,952521291;4
2361;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
2361;607246,372663435;158190,127135018;94109,2275756035;264089,231764826;31738,5886539504;30617,4599919381;344881,991812135;-358057,958187865;1
